video_id,title,channel_title,content_category,publish_country,published_day_of_week,views,likes,dislikes,comment_count,age_group,locality,platform
vL2-H_0V7nw,"You're Not Edgy, You're Just Lazy",CollegeHumor,comedy,us,thursday,1136734,35598,4175,4083,25-34,Velachery,youtube
SWVtV59mczk,Battlefield 5 Official Multiplayer Trailer,Battlefield,gaming,us,saturday,3659746,155591,26049,39230,25-34,T Nagar,youtube
hQA0oWZpgAQ,People who had ONE JOB and failed miserably,AzzyLand,entertainment,us,monday,704985,17099,4009,3803,25-34,OMR,youtube
D5D90CLAILY,Priyanka Chopra 'struggling' to find wedding gift for Meghan Markle,Good Morning America,entertainment,us,thursday,501636,4555,264,758,25-34,Velachery,youtube
rRr1qiJRsXk,Sanju | Official Teaser | Ranbir Kapoor | Rajkumar Hirani,FoxStarHindi,entertainment,us,tuesday,47188306,803050,32458,48541,18-24,OMR,youtube
CUNq2_VjRn4,Lucas the Spider - Encore,Lucas the Spider,film & animation,us,friday,8548652,370590,7337,30169,35-50,Anna Nagar,youtube
pl-DjiO8das,THE PROPOSAL | Felix & Marzia ðŸ’,Marzia,people & blogs,us,saturday,4796711,428102,4828,37512,18-24,T Nagar,youtube
rRzxEiBLQCA,TWICE Heart Shaker M/V,jypentertainment,music,us,monday,41088994,956937,91898,157207,18-24,Nungambakkam,youtube
6xnTeGwRCGY,President Trump set to announce 2020 re-election bid,CBS News,news & politics,us,tuesday,7003,63,76,252,13-17,T Nagar,youtube
eZSAIm_pzv4,Cleveland Cavaliers vs Boston Celtics Full Game Highlights / Game 6 / 2018 NBA Playoffs,MLG Highlights,sports,us,saturday,3314946,19247,1227,4122,18-24,Nungambakkam,youtube
lklTc_DTE8Q,MAC X Patrick Starrr - What's GOOD?! | Jackie Aina,Jackie Aina,howto & style,us,wednesday,554922,41957,560,1692,18-24,Nungambakkam,youtube
XbxRqlHtKUE,Catching a SHARK by HAND!,Brave Wilderness,pets & animals,us,friday,3965672,63786,1830,7476,18-24,Tambaram,youtube
GpbMbBNP-NI,Sephora Beauty Haul,Nicole Guerriero,howto & style,us,sunday,344518,14891,620,1613,25-34,OMR,youtube
4lm75v4Ndlg,"Rainbow Paint on a Speaker - 12,500fps - The Slow Mo Guys",The Slow Mo Guys,entertainment,us,monday,1230640,46969,581,3710,18-24,Adyar,youtube
cr6H8ACWp4E,The Cast of â€˜All Thatâ€™ Is Here & No One Can Handle It | Wild 'N Out | MTV,MTV,entertainment,us,thursday,449388,10488,271,853,18-24,Porur,youtube
IOLzpBzUXZs,The Teslonda in action - Tesla powered Honda Accord,Jimmy Built,autos & vehicles,us,wednesday,337894,1571,42,192,18-24,Anna Nagar,youtube
eZFvbili87g,The Greatest Showman | Rewrite The Stars ft. Zendaya | 20th Century FOX,20th Century Fox,film & animation,us,thursday,135085,6461,29,201,18-24,Velachery,youtube
8Y5-GI9hYcI,"Abraham Mateo, Yandel, Jennifer Lopez - Se AcabÃ³ el Amor",AbrahamMateoVEVO,music,us,friday,17581512,259320,11312,9418,18-24,Adyar,youtube
zkG4Xpz6t68,Shakira - Trap (Official Video) ft. Maluma,shakiraVEVO,music,us,friday,18524908,580025,109188,77580,13-17,Velachery,youtube
vm3_34a5D_s,Royal Blood - Look Like You Know (Official Video),Royal Blood,music,us,wednesday,56553,6773,63,433,25-34,Velachery,youtube
APASP1YKH60,Real Doctor vs TV Doctor | Medical Drama Myths | Doctor Mike,Doctor Mike,people & blogs,us,sunday,268669,20951,122,2365,35-50,Anna Nagar,youtube
hv3jeGUv9fY,"Obsidian with a 60,000 PSI Waterjet - Obsidian Cube Minecraft IRL",Waterjet Channel,science & technology,us,saturday,1722483,21135,879,2418,25-34,Adyar,youtube
DVAMKnfrQBk,Aly Raisman On Dr. Larry Nassarâ€™s Medical Treatment: I Didnâ€™t Know It Was Abuse | Megyn Kelly TODAY,TODAY,news & politics,us,monday,100168,514,31,88,25-34,Porur,youtube
qC0I5PEhkJo,The perfect ice - Ice boats on Lake Geneva,MattMasonPhotography,sports,us,thursday,99999,143,12,32,18-24,Anna Nagar,youtube
cUa93K56cc0,Honey Roasted Carrots - You Suck at Cooking (episode 75),You Suck At Cooking,howto & style,us,thursday,897981,36483,1247,2841,35-50,Nungambakkam,youtube
d2TrEsA3nzg,Tori Kelly - Help Us To Love (Audio) ft. The HamilTones,ToriKellyVEVO,music,us,friday,275883,17300,249,1162,18-24,OMR,youtube
FfSXmbAGl8A,Jack Johnson - Big Sur,JackJohnsonVEVO,music,us,tuesday,80337,2724,83,134,18-24,Tambaram,youtube
fC8gutkCu1c,[OFFICIAL VIDEO] New Rules x Are You That Somebody? - Pentatonix,PTXofficial,music,us,friday,3558564,181599,4640,10261,13-17,Adyar,youtube
4WnizmrnJlk,Matt Lauer Sexual Harassment Allegations; Trump's Unhinged Tweets: A Closer Look,Late Night with Seth Meyers,comedy,us,friday,2600029,25449,1315,3162,18-24,Tambaram,youtube
0gwkMY-mzUQ,Demi Lovato & Luis Fonsi - Echame La Culpa (Teaser),Demi Lovato,entertainment,us,wednesday,673143,35844,722,1801,18-24,T Nagar,youtube
CWAX-tiepMo,RWBY Volume 5: Chapter 14 - Haven's Fate | Rooster Teeth,Rooster Teeth,film & animation,us,saturday,1266211,47497,2704,20281,18-24,Tambaram,youtube
pXxA_8C3HHQ,Moving Into a Motorhome,William Osman,science & technology,us,saturday,270421,14422,145,1073,25-34,T Nagar,youtube
bTfJa_Qb5T0,13 Clever Ways to Fake High-end Looks in Your Home,Hometalk,howto & style,us,friday,2419775,65476,4415,2154,25-34,Porur,youtube
w8vsuOXZBXc,Paramore: Fake Happy [OFFICIAL VIDEO],Fueled By Ramen,music,us,friday,823285,89055,1565,7649,25-34,Nungambakkam,youtube
k4rpunDMC0s,Gerard Butler le declara su amor a Ana Patricia en vivo,Despierta AmÃ©rica,entertainment,us,thursday,54990,524,32,79,25-34,Anna Nagar,youtube
aB-UKwO367s,Film Theory: How Star Wars Theories KILLED Star Wars: The Last Jedi!,The Film Theorists,film & animation,us,friday,3813303,127963,12289,38105,35-50,Anna Nagar,youtube
kDiJh8loTOE,Falcon Heavy and 9 static fires - What you need to know!,Everyday Astronaut,science & technology,us,wednesday,170622,6147,88,590,25-34,Tambaram,youtube
upzmEBwEtpo,21 Things that Turned 21 This Year (2017) - mental_floss List Show Ep. 523,Mental Floss,education,us,wednesday,79229,2141,61,390,50+,Anna Nagar,youtube
NDBwsMIXlMk,Marvelâ€™s Agents of S.H.I.E.L.D. | Season 5 Premiere Special Preview,Marvel Entertainment,entertainment,us,sunday,456193,9501,294,1678,13-17,Porur,youtube
hbcH02YynOA,FULL GLAM IN 10 MINUTES MAKEUP CHALLENGE W. KRISTEN LEANNE,Laura Lee,howto & style,us,wednesday,400847,21112,556,13595,18-24,T Nagar,youtube
N4MtzsregT8,Ninja On How Drake Made Gaming Cool,H3 Podcast Highlights,people & blogs,us,monday,826885,18863,963,1856,13-17,T Nagar,youtube
A8HLnDP6uRM,Visit with Santa Cold Open - SNL,Saturday Night Live,entertainment,us,sunday,2743968,27917,4458,3707,25-34,Nungambakkam,youtube
YpUDblEURdY,We Tried To Make The Most Intimidating Pasta Dish (Timpano),Tasty,howto & style,us,saturday,2315676,57427,2358,3466,35-50,OMR,youtube
BXnGUUsdnR8,I Let My Dog Walk Me For A Day!,Guava Juice,entertainment,us,sunday,677098,18993,1253,4876,18-24,Tambaram,youtube
ouWuzQb9vNg,Introducing: The Players! - Super Smash Bros. Invitational 2018,Nintendo,gaming,us,wednesday,1371267,39391,2435,10367,35-50,Anna Nagar,youtube
MvIwx0JThsk,"Taylor Swift, BloodPopÂ® - â€¦Ready For It? (BloodPopÂ® Remix)(Lyric Video)",TaylorSwiftVEVO,music,us,thursday,3256799,185999,5538,9857,13-17,OMR,youtube
DIBw9dSVKdU,Ralph Breaks The Internet: Wreck-It Ralph 2 Official Teaser Trailer,Walt Disney Animation Studios,film & animation,us,wednesday,15511988,266991,11587,49099,50+,Adyar,youtube
z1Fvrmf4BXc,MY GIRLFRIEND IS MOVING INTO OUR NEW HOUSE?!,Lucas and Marcus,entertainment,us,sunday,5700339,239565,9786,27914,18-24,Adyar,youtube
rEdl2Uetpvo,How To Make Perfect Chocolate Chip Cookies,Tasty,howto & style,us,sunday,1647530,109692,828,2851,18-24,OMR,youtube
asu37n6sEBY,Chris Stapleton - Tryin' To Untangle My Mind (Audio),ChrisStapletonVEVO,music,us,friday,424109,8718,441,472,18-24,Adyar,youtube
T8lWjQRhQXY,Lady Gaga - Your Song (Audio),LadyGagaVEVO,music,us,thursday,2107047,132717,3161,11348,18-24,Velachery,youtube
mwpHSMv1pI4,Girlfriend Gives Me A Surprise Makeover!? | Hannah Hart,MyHarto,comedy,us,thursday,359120,15130,223,1143,18-24,Anna Nagar,youtube
Y_VQkw9MJA4,Dakota Fanning dishes on new psychological thriller 'The Alienist',Good Morning America,entertainment,us,tuesday,2516,24,3,5,18-24,Tambaram,youtube
sjN-NGsRg9g,Crawling (One More Light Live) - Linkin Park,Linkin Park,music,us,monday,1644277,116279,723,8394,25-34,Anna Nagar,youtube
d1D1SJ-KqaQ,WINNER - â€˜EVERYDAYâ€™ M/V,WINNER,music,us,wednesday,13318449,522077,10408,51136,18-24,OMR,youtube
8857-yQOZ2o,2018 Bugatti Chiron -- Now in Forza Motorsport 7!,Turn10Studios,gaming,us,thursday,65745,1518,73,666,18-24,Anna Nagar,youtube
nFpEuUY-zQ0,"Draymond Green on his reaction during Fergie's National Anthem, new All Star format & more",Swish Daily,people & blogs,us,monday,1628894,7939,902,1356,35-50,OMR,youtube
K-yazBBF3gE,Popcorn Rice,JunsKitchen,howto & style,us,friday,842207,60585,450,4604,25-34,OMR,youtube
9mwM1VB9qs0,Will Smith Asks Strangers for Money,Jimmy Kimmel Live,entertainment,us,friday,297180,4870,177,387,18-24,Anna Nagar,youtube
CJzaYLc4pPY,NF - NO NAME,NFVEVO,music,us,friday,3003011,172954,3213,21617,18-24,T Nagar,youtube
41d9Bd7m8js,Dakota Johnson Taught Jamie Dornan How To Take Off Her Underwear  - CONAN on TBS,Team Coco,comedy,us,thursday,1106522,12122,640,753,13-17,T Nagar,youtube
9jRtpMKLsts,"PokÃ©mon: Let's Go, Pikachu! and PokÃ©mon: Let's Go, Eevee! Trailer",The Official PokÃ©mon YouTube channel,gaming,us,wednesday,9652505,227434,24538,59520,13-17,Adyar,youtube
SNHc2PxY8lY,Black Panther's Director Ryan Coogler Breaks Down a Fight Scene | Notes on a Scene | Vanity Fair,Vanity Fair,entertainment,us,saturday,495104,22983,194,1312,25-34,Tambaram,youtube
3LJh6TReA5w,Daniel Kaluuya wins the EE Rising Star Award | EE BAFTA Film Awards 2018,BAFTA,entertainment,us,sunday,26962,570,9,56,13-17,T Nagar,youtube
G03bNA-gpXE,"Frozen Bigfoot Head DNA, Weight, Dimensions,  Up Coming Surprise for Humanity",Peter Caine Dog Training,science & technology,us,thursday,177892,939,374,793,25-34,OMR,youtube
1Znl8OUBa_o,Gucci Gang Country Edition! (Dear Ryan),nigahiga,entertainment,us,saturday,3519320,243539,3770,32641,25-34,Anna Nagar,youtube
0URpDxIjZrQ,Christopher Robin Official Trailer,Disney Movie Trailers,film & animation,us,friday,5636884,155143,3997,17605,18-24,Velachery,youtube
WLagbArQsuE,Imagine Dragons - Thunder (Live On The Ellen DeGeneres Show/2017),ImagineDragonsVEVO,music,us,monday,637040,30430,346,1668,18-24,Porur,youtube
qcP7sS1qZ2M,This Week I Learned to Fly Fish - Far Cry 5,Mike Boyd,entertainment,us,monday,299590,12238,326,1529,18-24,Anna Nagar,youtube
t5uVXqNLMDc,Hailey Baldwinâ€™s 5-Step Guide to Faking a California Glow | Beauty Secrets | Vogue,Vogue,howto & style,us,tuesday,980589,44150,989,1468,50+,Velachery,youtube
n08glcqdMRY,How to be a Pisces,Sailor J,comedy,us,wednesday,143013,10580,365,2110,18-24,T Nagar,youtube
44W9qstI8H8,Taylor Swift - I Did Something Bad (Cover) | By Shoshana Bean and Cynthia Erivo,Shoshana Bean,music,us,friday,80811,3733,63,324,25-34,T Nagar,youtube
aC5lxLCyyhQ,Life Itself - Teaser Trailer [HD] | Amazon Studios,Amazon Studios,film & animation,us,wednesday,1177927,848,157,106,25-34,Anna Nagar,youtube
D7JorwX31CQ,The Killers - Rut,TheKillersVEVO,music,us,wednesday,282575,15913,343,1138,13-17,T Nagar,youtube
kFMZUxX6K6o,Live It Up - Nicky Jam feat. Will Smith & Era Istrefi (2018 FIFA World Cup Russia) (Official Audio),NickyJamTV,music,us,friday,7776219,175699,33215,26174,25-34,OMR,youtube
zYX1bgxEAhw,The happiest day of my life,Carla Resendiz,entertainment,us,wednesday,1027963,28041,1173,0,50+,Velachery,youtube
vU14JY3x81A,How Can You Control Your Dreams?,Life Noggin,education,us,monday,115791,9586,75,2800,25-34,Adyar,youtube
YKWGQyz-oLw,Top 10 Insanely Racist Moments In Disney Movies That You Totally Forgot About,WatchMojo.com,entertainment,us,sunday,1531197,13908,11786,7617,25-34,T Nagar,youtube
36YFQTFzZwU,All The Angles: Ricciardo and Verstappen Crash | 2018 Azerbaijan Grand Prix,FORMULA 1,sports,us,sunday,507513,4605,172,1606,35-50,Anna Nagar,youtube
uiA4B5Y63IQ,THE SHAPE OF WATER - Final Trailer,FoxSearchlight,film & animation,us,thursday,366814,4099,172,449,18-24,OMR,youtube
l7ib9Mmkt4Y,TIED UP CHALLENGE!!,Liza Koshy Too,comedy,us,sunday,1498364,132382,1685,5746,18-24,Nungambakkam,youtube
xvmTr6S00Aw,MY PARENTS DO MY MAKEUP,James Charles,entertainment,us,tuesday,2915910,234888,4539,31397,25-34,T Nagar,youtube
KXHrCBkIxQQ,ALL THE MONEY IN THE WORLD - Official Trailer (HD),Sony Pictures Entertainment,entertainment,us,wednesday,1121733,7687,1263,981,18-24,Porur,youtube
7l2NnC0MNt4,"'Riverdale' S2E09 'Silent Night, Deadly Night' PRESHOW | Sweetwater Secrets",Entertainment Tonight,entertainment,us,wednesday,39399,1063,11,258,25-34,Adyar,youtube
IR8k4uYnTfI,Hacking PIN Codes with a 3D Printer - Hak5 2314,Hak5,science & technology,us,wednesday,11503,304,60,60,35-50,Adyar,youtube
drg74wOy8z8,Freak Show â€“ Official Trailer l HD l IFC Films,IFC Films,film & animation,us,friday,71522,1133,587,301,18-24,Adyar,youtube
gO7gWDnzV8g,Tesla Model 3 First Drive and Impressions | Neat Stuff in Cool Cars,Jalopnik,entertainment,us,tuesday,48226,673,175,316,18-24,T Nagar,youtube
Hl6lrx2O6WE,Paige Forced To Retire From In-Ring WWE Competiton,Cultaholic,sports,us,friday,132395,4035,150,1488,35-50,T Nagar,youtube
NWOz3OZ6J9M,Men arrested at Starbucks speak out,ABC News,news & politics,us,thursday,358184,5854,4682,10274,25-34,Adyar,youtube
zYX1bgxEAhw,The happiest day of my life,Carla Resendiz,entertainment,us,wednesday,998765,27510,1156,0,25-34,Anna Nagar,youtube
eqVHah0f-1c,"Margot Robbie HEART RATE MONITOR ft. Cara Delevingne, Alexander SkarsgÃ¥rd & Bullet For My Valentine",BBC Radio 1,entertainment,us,thursday,859139,21043,301,685,18-24,Porur,youtube
GZMrivD2Aok,Queer Eye | Official Trailer [HD] | Netflix,Netflix,entertainment,us,wednesday,136235,1979,878,546,25-34,Velachery,youtube
dDZoGcQVjJg,A one-man musical phenomenon | Jacob Collier,TED,science & technology,us,wednesday,42192,1924,131,279,13-17,T Nagar,youtube
fyRwjMZFeJ4,BeefBot steak cooker,Bruce Land,science & technology,us,friday,90080,583,754,315,25-34,OMR,youtube
3BHcVPSD4p0,WATCH LIVE: Florida Gov. Rick Scott announcing major action plan to keep Florida students safe,PBS NewsHour,news & politics,us,friday,11309,145,79,0,25-34,Anna Nagar,youtube
5GHXEGz3PJg,Florence + The Machine - Hunger,FlorenceMachineVEVO,music,us,thursday,6997404,142267,2719,5324,18-24,Adyar,youtube
nZI-zkjhtyg,Studio Apartment Makeover for Under $300! | Mr. Kate Decorates,Mr. Kate,howto & style,us,thursday,716635,38087,306,3350,18-24,OMR,youtube
yN7N0P2TxHQ,Thirty Seconds To Mars - Dangerous Night (Audio),ThirtySecondsToMarsVEVO,music,us,thursday,199676,23938,891,3760,25-34,Porur,youtube
5g2UZr5RGgg,Dung Beetle BATTLE!,Brave Wilderness,pets & animals,us,sunday,812335,15841,768,2929,35-50,Tambaram,youtube
azFsk42kb5E,John Krasinski Breaks Down A Quiet Place's Lantern Scene | Notes on a Scene | Vanity Fair,Vanity Fair,entertainment,us,friday,1362889,38779,342,1819,18-24,OMR,youtube
PtNRJvsLHV0,How To Make A Gift Box Out Of Paper Easy,AmandaMoor & Craft Ideas,people & blogs,us,friday,18897,314,48,34,18-24,OMR,youtube
8x7UtZKwfHA,World's Biggest Fortnite Gaming Setup!,Unbox Therapy,science & technology,us,sunday,2947097,73472,5564,14437,13-17,Nungambakkam,youtube
8rWuGBPA7bE,Impatient Dog Honks Horn for Owner's Attention,ViralHog,pets & animals,us,monday,119099,1785,44,178,25-34,Anna Nagar,youtube
08l0K3UyUXE,Rihanna Claps Back at Snapchat for Domestic Violence Ad Featuring Chris Brown,Inside Edition,news & politics,us,thursday,393731,3184,470,812,35-50,T Nagar,youtube
aFMUPcuSsJs,SodaSoak by SodaStream,SodaStream,entertainment,us,wednesday,2993357,3376,1447,475,18-24,Anna Nagar,youtube
tlILlcCE8Sc,"The Chainsmokers, Drew Love - Somebody (Official Video)",ChainsmokersVEVO,music,us,friday,5949325,247626,3784,7849,18-24,Anna Nagar,youtube
ZtiCq8S0hq4,"Conor McGregor talks about Floyd Mayweather in UFC, his future, Ronda Rousey on 1/31/18",Adam's Apple,people & blogs,us,thursday,399961,3002,122,962,25-34,OMR,youtube
IUmdcd_8Vwc,Clear Lemon Meringue Pie,My Virgin Kitchen,howto & style,us,wednesday,123816,4425,151,519,25-34,OMR,youtube
zq0T7ye-Pn4,RuPaul And Stephen Share A Secret Language,The Late Show with Stephen Colbert,entertainment,us,thursday,180064,4275,164,395,18-24,Adyar,youtube
fYUXvrF85uQ,Guess the movie in 4 words! (YIAY #418),jacksfilms,comedy,us,friday,882847,45537,637,16839,50+,T Nagar,youtube
fwLxwMKMjEQ,Samsung Galaxy S9 Released! Official Trailer,EverythingApplePro,entertainment,us,sunday,1055989,24795,1434,4555,13-17,OMR,youtube
RHUxyXZBXY8,Migos - Stir Fry (Audio),MigosVEVO,music,us,wednesday,855230,40628,1381,4225,25-34,Anna Nagar,youtube
LzuDyq0-1LM,Why it's not a British royal wedding without fancy hats,Vox,news & politics,us,friday,434030,7741,627,718,25-34,OMR,youtube
lfkYyrhWphE,Shawn Mendes - There's Nothing Holdin' Me Back (Live From The 2017 American Music Awards),ShawnMendesVEVO,music,us,tuesday,1586549,141487,750,8342,18-24,Adyar,youtube
sXP6vliZIHI,Cardi B - Bartier Cardi (feat. 21 Savage) [Official Audio],Cardi B,people & blogs,us,friday,6215127,232142,12487,23075,35-50,Anna Nagar,youtube
5Js4TMKutCo,Bret Interview with Devin Nunes,Bret Baier,news & politics,us,friday,130302,1232,957,1756,35-50,T Nagar,youtube
WLeUt-jBE4Y,Aubrey Plaza Is More Famous Than Joe Biden  - CONAN on TBS,Team Coco,comedy,us,thursday,512574,7836,214,921,50+,T Nagar,youtube
lSaGEo3UfBk,We found the real Maui!!!,Rella On the radio,entertainment,us,wednesday,720285,5515,100,481,13-17,Tambaram,youtube
ZDk03lHV47Q,Clever Bookshelf  (Holds IPad),Laura Kampf,howto & style,us,sunday,97322,4941,239,545,18-24,Porur,youtube
aLLgene7kJo,Ed Sheeran's Perfect scores Christmas Number 1 2017| Official Charts,Official Charts,music,us,friday,21972,66,7,15,25-34,OMR,youtube
IPgdIHV_zMo,I Feel Pretty Trailer #1 | Movieclips Trailers,Movieclips Trailers,film & animation,us,thursday,923181,10099,36196,7115,25-34,T Nagar,youtube
XUIwpXq_jBo,TOMB RAIDER TEMPLE CAKE - NERDY NUMMIES,Rosanna Pansino,howto & style,us,tuesday,492967,19145,320,3438,18-24,Velachery,youtube
36tggrpRoTI,Shawn Mendes - In My Blood,ShawnMendesVEVO,music,us,tuesday,14717390,1073169,8470,64538,13-17,OMR,youtube
BhIEIO0vaBE,To Our Daughter,Kylie Jenner,people & blogs,us,sunday,53183123,0,0,0,18-24,Tambaram,youtube
R9s5_Ji33xY,Nomad of Nowhere: Episode 3 - Trouble on Purpose | Rooster Teeth,Rooster Teeth,film & animation,us,friday,308605,15315,653,2148,35-50,T Nagar,youtube
2B85lYenaxE,Heathers Official Red Band Trailer | Premieres March 7th on Paramount Network,Paramount Network,entertainment,us,thursday,966923,8045,26292,6190,13-17,T Nagar,youtube
tjA7nAHOAww,"LSD - Audio (Official Video) ft. Sia, Diplo, Labrinth",SiaVEVO,music,us,thursday,15209320,391728,5949,13183,18-24,OMR,youtube
HorugBalutw,Edgeland | Battle for The Trophy! pt.2,Team Edge,comedy,us,friday,1235835,20323,429,2517,18-24,Velachery,youtube
oe9-_fD55ok,Lady Doritos,Good Mythical Morning,entertainment,us,tuesday,550521,14194,3549,2596,18-24,Anna Nagar,youtube
PKP8Mimj3QI,Frances McDormand: Acceptance Speech | 24th Annual SAG Awards | TNT,TNT,entertainment,us,monday,87088,556,215,257,13-17,T Nagar,youtube
E4c7EE8_IX0,Weezer - Africa,weezer,music,us,tuesday,1191202,37446,1281,3226,18-24,Adyar,youtube
VVxQ9HC2aeY,"Demi Lovato, Unfiltered: A Pop Star Removes Her Makeup | Vogue",Vogue,howto & style,us,thursday,2460216,114540,1941,6169,13-17,Porur,youtube
Duc3F700lgE,NERF Hide Your Weapon Challenge!,Battle Universe,entertainment,us,friday,959906,11034,883,1792,25-34,Nungambakkam,youtube
AZ4sakIfXUE,Things We Should Leave in 2017,ConnorFranta,people & blogs,us,monday,194132,31749,533,2491,18-24,Adyar,youtube
sTvY9Llqtms,I Built a FULL SIZE Tie Fighter/Silencer,colinfurze,autos & vehicles,us,thursday,1202565,45866,1012,2982,25-34,Adyar,youtube
TLS837FaO4Y,When you actually don't have spare change.,CalebCity,comedy,us,wednesday,314759,23360,621,1791,35-50,T Nagar,youtube
wc4v9uT6GWc,Country Music Hall of Famer Mel Tillis has died,USA TODAY,news & politics,us,sunday,24606,179,28,152,35-50,Adyar,youtube
GfxNGjfSKRY,James Bay - Delicate (Taylor Swift cover) in the Live Lounge,BBCRadio1VEVO,music,us,thursday,672002,26715,503,896,18-24,Velachery,youtube
MAjY8mCTXWk,"å‘¨æ°å€« Jay Chouã€ä¸æ„›æˆ‘å°±æ‹‰å€’ If You Don't Love Me, It's Fineã€‘Official MV",æ°å¨çˆ¾éŸ³æ¨‚ JVR Music,music,us,monday,13206688,121758,8078,13808,18-24,Adyar,youtube
oOAohDViea4,GIFT GUIDE 2017,Marzia,people & blogs,us,friday,299465,24317,332,969,25-34,Velachery,youtube
